#OTU ID	RD1	RD10	RD11	RD12	RD13	RD14	RD15	RD2	RD3	RD4	RD5	RD6	RD7	RD8	RD9	SD1	SD10	SD11	SD12	SD13	SD14	SD15	SD16	SD17	SD18	SD19	SD2	SD20	SD21	SD22	SD23	SD24	SD25	SD3	SD4	SD5	SD6	SD7	SD8	SD9	ST1	ST10	ST11	ST12	ST13	ST14	ST15	ST16	ST17	ST18	ST19	ST2	ST20	ST21	ST3	ST4	ST5	ST6	ST7	ST8	ST9
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__aphrophilus	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__segnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005747126	0	0	0	0.002394636	0	0	0	0.001436782	0	0	0	0	0	0.004789272	0	0	0	0.001436782	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__	0.048371648	0.064655172	0	0.022030651	0.001915709	0.004310345	0.003831418	0.014846743	0.316091954	0.031609195	0	0.012452107	0.000478927	0	0.026340996	0	0	0.004310345	0.014846743	0.079980843	0.007183908	0.005747126	0.016762452	0.005747126	0.016762452	0.087643678	0	0.112547893	0.016283525	0.146072797	0.032088123	0.007662835	0.000957854	0.003831418	0.054597701	0.042624521	0.018678161	0.001436782	0.048371648	0.031609195	0.039750958	0	0	0.03256705	0	0.036877395	0.059386973	0	0.009099617	0.02394636	0.035440613	0.025862069	0.041187739	0.007183908	0.003831418	0.030172414	0.017720307	0.002394636	0.004310345	0.010057471	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__haemolyticus	0	0	0	0.010057471	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004789272	0	0.001436782	0	0	0	0	0.001915709	0	0	0.000957854	0	0.001436782	0	0	0.000478927	0.000478927	0	0	0	0.00335249	0	0	0	0	0	0	0	0	0.000478927	0	0.00335249	0	0	0	0.000478927	0.000957854	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__influenzae	0	0.006704981	0	0	0	0	0	0.008141762	0	0	0	0	0	0	0.044061303	0	0.012931034	0	0	0.069444444	0	0	0.000957854	0.007662835	0	0	0	0	0	0	0	0	0.008141762	0.001915709	0	0.006226054	0.069923372	0	0	0	0	0	0.509099617	0	0	0	0	0	0	0	0	0	0.004310345	0	0.000957854	0	0	0.469827586	0.734195402	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parahaemolyticus	0	0	0	0.028735632	0.022030651	0.028735632	0.000957854	0.006704981	0	0	0.159003831	0	0	0	0.010057471	0	0.004310345	0	0	0.017241379	0	0	0.001436782	0.022030651	0.011494253	0	0	0.00335249	0.001436782	0.03591954	0.006226054	0.042624521	0.001436782	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0.00335249	0.004310345	0	0.040708812	0	0	0	0	0.001436782	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae	0.001915709	0.012452107	0.001915709	0.01197318	0	0.005747126	0.006226054	0.017241379	0	0.037356322	0.019157088	0	0.010536398	0	0.002873563	0	0	0.000478927	0	0.049329502	0	0.01197318	0.005747126	0.011494253	0.00862069	0	0	0.052203065	0.027298851	0	0.061302682	0.017720307	0	0	0.025383142	0.021551724	0.008141762	0	0	0.007662835	0.00335249	0	0	0.00335249	0	0	0.027298851	0	0.001436782	0.03591954	0.032088123	0.025862069	0	0.000957854	0	0.013888889	0.021551724	0.002873563	0.006704981	0.007183908	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__segnis	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__sputorum	0	0	0	0.001436782	0	0	0	0.001436782	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0.000957854	0	0	0	0	0	0	0.006226054	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003831418	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella;s__multocida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498084291
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003831418	0	0	0	0	0	0	0.00862069	0	0	0	0	0	0	0.001436782	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__baumannii	0	0.006704981	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005747126	0	0	0.002873563	0	0.005268199	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__pittii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__radioresistens	0	0.000957854	0	0.002394636	0	0	0	0.002873563	0.00335249	0.000957854	0.00862069	0	0.000478927	0	0	0	0	0.002394636	0	0.001436782	0	0	0	0.000957854	0.000478927	0	0	0.006226054	0.000957854	0	0.000957854	0.011494253	0	0	0.002873563	0.001915709	0.000478927	0	0.010536398	0.000957854	0.000478927	0	0	0	0	0	0.004310345	0	0.000957854	0	0.000478927	0.001436782	0	0	0	0	0.001915709	0	0.001915709	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004310345	0	0	0	0	0	0	0	0	0	0	0	0	0.002873563	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0.001436782	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.042624521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__catarrhalis	0	0	0.405651341	0	0	0	0.80316092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497605364
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__nonliquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006226054	0	0	0	0	0	0	0	0	0	0.029693487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__putida	0	0.001436782	0	0.000957854	0	0	0	0.000478927	0	0	0	0	0.001915709	0	0	0	0	0.00335249	0	0	0	0	0	0.000478927	0	0	0	0.001915709	0	0	0	0.008141762	0	0	0.000478927	0	0	0	0.003831418	0	0.000478927	0	0	0	0	0.001436782	0.004789272	0	0	0	0	0.000478927	0	0	0	0	0.000957854	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	0.000957854	0.006226054	0.000478927	0.009099617	0.004789272	0.031609195	0.000478927	0.00335249	0	0	0	0	0.002873563	0	0.004789272	0	0.005268199	0	0	0.001436782	0.011494253	0.001915709	0.014367816	0.002873563	0.002394636	0	0.002394636	0.004310345	0.016283525	0	0.011015326	0.046934866	0.004310345	0.000957854	0	0.044061303	0.025383142	0.002394636	0.003831418	0.001915709	0.007183908	0	0	0.001436782	0.005747126	0.001436782	0.002873563	0	0.008141762	0.000478927	0.000957854	0.00335249	0.004789272	0.000957854	0.018199234	0.009099617	0.002394636	0.007662835	0	0.004789272	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__denticola	0	0.000478927	0	0.000957854	0.004789272	0.006704981	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.000478927	0.000957854	0.003831418	0	0.000957854	0	0	0.001436782	0.002394636	0	0.002873563	0	0.000957854	0	0.001915709	0.008141762	0.006226054	0.00335249	0.012452107	0	0.001436782	0	0	0	0	0	0.001436782	0	0.002873563	0	0	0.002394636	0.010057471	0.00335249	0.004789272	0	0	0.001436782	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__lecithinolyticum	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0.001915709	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__maltophilum	0.000478927	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__medium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__pectinovorum	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__putidum	0	0	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__socranskii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.000478927	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__vincentii	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Candidatus_Tammella;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Firmicutes;s__oral	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium;s__	0	0	0	0.000478927	0	0.003831418	0	0	0	0	0	0	0.000478927	0	0.000957854	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0.000478927	0	0	0.001436782	0	0	0	0.001915709	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.000478927	0	0	0.002394636	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__piscolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__	0	0	0	0.000957854	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0.000478927	0	0	0.010057471	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Mycoplasma;s__feliminutum	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Izimaplasmatales;f__;g__;s__	0	0	0	0.000478927	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39;f__;g__;s__	0	0	0	0	0	0	0	0.000478927	0	0.006704981	0	0	0.009099617	0	0	0	0.001436782	0	0.000957854	0.001436782	0	0	0.001436782	0.000957854	0.001436782	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0.000478927	0.001436782	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__faucium	0	0.000478927	0.001915709	0.003831418	0	0.001436782	0	0	0	0	0	0	0.000957854	0	0	0	0.001436782	0.000478927	0	0	0.000478927	0.002873563	0.000957854	0	0.000957854	0	0	0.000957854	0	0	0	0	0	0	0	0.012452107	0.006704981	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0.002394636	0.000957854	0	0	0.000478927	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__lipophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__salivarium	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0.007183908	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0.001436782	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0.006704981	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__Terrimicrobium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
